site,dataset,sub,task,run,suffix,shape,pixdim,tr,num_trs,dur,path
KKI,KKI,0050783,rest,1,bold,"[96, 96, 47]","[2.67, 2.67, 3.0]",2.5,156.0,390.0,KKI/sub-0050783/func/sub-0050783_task-rest_run-1_bold.nii.gz
KKI,KKI,0050784,,,T1w,"[256, 200, 256]","[1.0, 1.0, 1.0]",,,,KKI/sub-0050784/anat/sub-0050784_T1w.nii.gz
KKI,KKI,0050784,rest,1,bold,"[96, 96, 47]","[2.67, 2.67, 3.0]",2.5,156.0,390.0,KKI/sub-0050784/func/sub-0050784_task-rest_run-1_bold.nii.gz
KKI,KKI,0050785,,,T1w,"[256, 180, 256]","[1.0, 1.0, 1.0]",,,,KKI/sub-0050785/anat/sub-0050785_T1w.nii.gz
KKI,KKI,0050785,rest,1,bold,"[96, 96, 47]","[2.67, 2.67, 3.0]",2.5,156.0,390.0,KKI/sub-0050785/func/sub-0050785_task-rest_run-1_bold.nii.gz
KKI,KKI,0050786,,,T1w,"[256, 200, 256]","[1.0, 1.0, 1.0]",,,,KKI/sub-0050786/anat/sub-0050786_T1w.nii.gz
KKI,KKI,0050786,rest,1,bold,"[96, 96, 47]","[2.67, 2.67, 3.0]",2.5,156.0,390.0,KKI/sub-0050786/func/sub-0050786_task-rest_run-1_bold.nii.gz
KKI,KKI,0050787,,,T1w,"[256, 200, 256]","[1.0, 1.0, 1.0]",,,,KKI/sub-0050787/anat/sub-0050787_T1w.nii.gz
KKI,KKI,0050787,rest,1,bold,"[96, 96, 47]","[2.67, 2.67, 3.0]",2.5,156.0,390.0,KKI/sub-0050787/func/sub-0050787_task-rest_run-1_bold.nii.gz
KKI,KKI,0050788,,,T1w,"[256, 200, 256]","[1.0, 1.0, 1.0]",,,,KKI/sub-0050788/anat/sub-0050788_T1w.nii.gz
KKI,KKI,0050788,rest,1,bold,"[96, 96, 47]","[2.67, 2.67, 3.0]",2.5,156.0,390.0,KKI/sub-0050788/func/sub-0050788_task-rest_run-1_bold.nii.gz
KKI,KKI,0050789,,,T1w,"[256, 200, 256]","[1.0, 1.0, 1.0]",,,,KKI/sub-0050789/anat/sub-0050789_T1w.nii.gz
KKI,KKI,0050789,rest,1,bold,"[96, 96, 47]","[2.67, 2.67, 3.0]",2.5,156.0,390.0,KKI/sub-0050789/func/sub-0050789_task-rest_run-1_bold.nii.gz
KKI,KKI,0050790,,,T1w,"[256, 200, 256]","[1.0, 1.0, 1.0]",,,,KKI/sub-0050790/anat/sub-0050790_T1w.nii.gz
KKI,KKI,0050790,rest,1,bold,"[96, 96, 47]","[2.67, 2.67, 3.0]",2.5,156.0,390.0,KKI/sub-0050790/func/sub-0050790_task-rest_run-1_bold.nii.gz
KKI,KKI,0050791,,,T1w,"[256, 200, 256]","[1.0, 1.0, 1.0]",,,,KKI/sub-0050791/anat/sub-0050791_T1w.nii.gz
KKI,KKI,0050791,rest,1,bold,"[96, 96, 47]","[2.67, 2.67, 3.0]",2.5,128.0,320.0,KKI/sub-0050791/func/sub-0050791_task-rest_run-1_bold.nii.gz
KKI,KKI,0050792,,,T1w,"[256, 200, 256]","[1.0, 1.0, 1.0]",,,,KKI/sub-0050792/anat/sub-0050792_T1w.nii.gz
KKI,KKI,0050792,rest,1,bold,"[96, 96, 47]","[2.67, 2.67, 3.0]",2.5,128.0,320.0,KKI/sub-0050792/func/sub-0050792_task-rest_run-1_bold.nii.gz
KKI,KKI,0050793,,,T1w,"[256, 200, 256]","[1.0, 1.0, 1.0]",,,,KKI/sub-0050793/anat/sub-0050793_T1w.nii.gz
KKI,KKI,0050793,rest,1,bold,"[96, 96, 47]","[2.67, 2.67, 3.0]",2.5,128.0,320.0,KKI/sub-0050793/func/sub-0050793_task-rest_run-1_bold.nii.gz
KKI,KKI,0050794,,,T1w,"[256, 200, 256]","[1.0, 1.0, 1.0]",,,,KKI/sub-0050794/anat/sub-0050794_T1w.nii.gz
KKI,KKI,0050794,rest,1,bold,"[96, 96, 47]","[2.67, 2.67, 3.0]",2.5,128.0,320.0,KKI/sub-0050794/func/sub-0050794_task-rest_run-1_bold.nii.gz
KKI,KKI,0050795,,,T1w,"[256, 200, 256]","[1.0, 1.0, 1.0]",,,,KKI/sub-0050795/anat/sub-0050795_T1w.nii.gz
KKI,KKI,0050795,rest,1,bold,"[96, 96, 47]","[2.67, 2.67, 3.0]",2.5,156.0,390.0,KKI/sub-0050795/func/sub-0050795_task-rest_run-1_bold.nii.gz
KKI,KKI,0050796,,,T1w,"[256, 200, 256]","[1.0, 1.0, 1.0]",,,,KKI/sub-0050796/anat/sub-0050796_T1w.nii.gz
KKI,KKI,0050796,rest,1,bold,"[96, 96, 47]","[2.67, 2.67, 3.0]",2.5,156.0,390.0,KKI/sub-0050796/func/sub-0050796_task-rest_run-1_bold.nii.gz
KKI,KKI,0050797,,,T1w,"[256, 200, 256]","[1.0, 1.0, 1.0]",,,,KKI/sub-0050797/anat/sub-0050797_T1w.nii.gz
KKI,KKI,0050797,rest,1,bold,"[96, 96, 47]","[2.67, 2.67, 3.0]",2.5,156.0,390.0,KKI/sub-0050797/func/sub-0050797_task-rest_run-1_bold.nii.gz
KKI,KKI,0050798,,,T1w,"[256, 200, 256]","[1.0, 1.0, 1.0]",,,,KKI/sub-0050798/anat/sub-0050798_T1w.nii.gz
KKI,KKI,0050798,rest,1,bold,"[96, 96, 47]","[2.67, 2.67, 3.0]",2.5,156.0,390.0,KKI/sub-0050798/func/sub-0050798_task-rest_run-1_bold.nii.gz
KKI,KKI,0050799,,,T1w,"[256, 180, 256]","[1.0, 1.0, 1.0]",,,,KKI/sub-0050799/anat/sub-0050799_T1w.nii.gz
KKI,KKI,0050799,rest,1,bold,"[96, 96, 47]","[2.67, 2.67, 3.0]",2.5,156.0,390.0,KKI/sub-0050799/func/sub-0050799_task-rest_run-1_bold.nii.gz
KKI,KKI,0050800,,,T1w,"[256, 200, 256]","[1.0, 1.0, 1.0]",,,,KKI/sub-0050800/anat/sub-0050800_T1w.nii.gz
KKI,KKI,0050800,rest,1,bold,"[96, 96, 47]","[2.67, 2.67, 3.0]",2.5,156.0,390.0,KKI/sub-0050800/func/sub-0050800_task-rest_run-1_bold.nii.gz
KKI,KKI,0050801,,,T1w,"[256, 200, 256]","[1.0, 1.0, 1.0]",,,,KKI/sub-0050801/anat/sub-0050801_T1w.nii.gz
KKI,KKI,0050801,rest,1,bold,"[96, 96, 47]","[2.67, 2.67, 3.0]",2.5,156.0,390.0,KKI/sub-0050801/func/sub-0050801_task-rest_run-1_bold.nii.gz
KKI,KKI,0050802,,,T1w,"[256, 180, 256]","[1.0, 1.0, 1.0]",,,,KKI/sub-0050802/anat/sub-0050802_T1w.nii.gz
KKI,KKI,0050802,rest,1,bold,"[96, 96, 47]","[2.67, 2.67, 3.0]",2.5,156.0,390.0,KKI/sub-0050802/func/sub-0050802_task-rest_run-1_bold.nii.gz
KKI,KKI,0050803,,,T1w,"[256, 200, 256]","[1.0, 1.0, 1.0]",,,,KKI/sub-0050803/anat/sub-0050803_T1w.nii.gz
KKI,KKI,0050803,rest,1,bold,"[96, 96, 47]","[2.67, 2.67, 3.0]",2.5,156.0,390.0,KKI/sub-0050803/func/sub-0050803_task-rest_run-1_bold.nii.gz
KKI,KKI,0050804,,,T1w,"[256, 200, 256]","[1.0, 1.0, 1.0]",,,,KKI/sub-0050804/anat/sub-0050804_T1w.nii.gz
KKI,KKI,0050804,rest,1,bold,"[96, 96, 47]","[2.67, 2.67, 3.0]",2.5,156.0,390.0,KKI/sub-0050804/func/sub-0050804_task-rest_run-1_bold.nii.gz
KKI,KKI,0050805,,,T1w,"[256, 190, 256]","[1.0, 1.0, 1.0]",,,,KKI/sub-0050805/anat/sub-0050805_T1w.nii.gz
KKI,KKI,0050805,rest,1,bold,"[96, 96, 47]","[2.67, 2.67, 3.0]",2.5,156.0,390.0,KKI/sub-0050805/func/sub-0050805_task-rest_run-1_bold.nii.gz
KKI,KKI,0050806,,,T1w,"[256, 170, 256]","[1.0, 1.0, 1.0]",,,,KKI/sub-0050806/anat/sub-0050806_T1w.nii.gz
KKI,KKI,0050806,rest,1,bold,"[96, 96, 47]","[2.67, 2.67, 3.0]",2.5,142.0,355.0,KKI/sub-0050806/func/sub-0050806_task-rest_run-1_bold.nii.gz
KKI,KKI,0050807,,,T1w,"[256, 200, 256]","[1.0, 1.0, 1.0]",,,,KKI/sub-0050807/anat/sub-0050807_T1w.nii.gz
KKI,KKI,0050807,rest,1,bold,"[96, 96, 47]","[2.67, 2.67, 3.0]",2.5,156.0,390.0,KKI/sub-0050807/func/sub-0050807_task-rest_run-1_bold.nii.gz
KKI,KKI,0050808,,,T1w,"[256, 190, 256]","[1.0, 1.0, 1.0]",,,,KKI/sub-0050808/anat/sub-0050808_T1w.nii.gz
KKI,KKI,0050808,rest,1,bold,"[96, 96, 47]","[2.67, 2.67, 3.0]",2.5,156.0,390.0,KKI/sub-0050808/func/sub-0050808_task-rest_run-1_bold.nii.gz
KKI,KKI,0050809,,,T1w,"[256, 200, 256]","[1.0, 1.0, 1.0]",,,,KKI/sub-0050809/anat/sub-0050809_T1w.nii.gz
KKI,KKI,0050809,rest,1,bold,"[96, 96, 47]","[2.67, 2.67, 3.0]",2.5,156.0,390.0,KKI/sub-0050809/func/sub-0050809_task-rest_run-1_bold.nii.gz
KKI,KKI,0050810,,,T1w,"[256, 200, 256]","[1.0, 1.0, 1.0]",,,,KKI/sub-0050810/anat/sub-0050810_T1w.nii.gz
KKI,KKI,0050810,rest,1,bold,"[96, 96, 47]","[2.67, 2.67, 3.0]",2.5,156.0,390.0,KKI/sub-0050810/func/sub-0050810_task-rest_run-1_bold.nii.gz
KKI,KKI,0050811,,,T1w,"[256, 200, 256]","[1.0, 1.0, 1.0]",,,,KKI/sub-0050811/anat/sub-0050811_T1w.nii.gz
KKI,KKI,0050811,rest,1,bold,"[96, 96, 47]","[2.67, 2.67, 3.0]",2.5,156.0,390.0,KKI/sub-0050811/func/sub-0050811_task-rest_run-1_bold.nii.gz
KKI,KKI,0050812,,,T1w,"[256, 200, 256]","[1.0, 1.0, 1.0]",,,,KKI/sub-0050812/anat/sub-0050812_T1w.nii.gz
KKI,KKI,0050812,rest,1,bold,"[96, 96, 47]","[2.67, 2.67, 3.0]",2.5,156.0,390.0,KKI/sub-0050812/func/sub-0050812_task-rest_run-1_bold.nii.gz
KKI,KKI,0050813,,,T1w,"[256, 180, 256]","[1.0, 1.0, 1.0]",,,,KKI/sub-0050813/anat/sub-0050813_T1w.nii.gz
KKI,KKI,0050813,rest,1,bold,"[96, 96, 47]","[2.67, 2.67, 3.0]",2.5,156.0,390.0,KKI/sub-0050813/func/sub-0050813_task-rest_run-1_bold.nii.gz
KKI,KKI,0050814,,,T1w,"[256, 200, 256]","[1.0, 1.0, 1.0]",,,,KKI/sub-0050814/anat/sub-0050814_T1w.nii.gz
KKI,KKI,0050814,rest,1,bold,"[96, 96, 47]","[2.67, 2.67, 3.0]",2.5,156.0,390.0,KKI/sub-0050814/func/sub-0050814_task-rest_run-1_bold.nii.gz
KKI,KKI,0050815,,,T1w,"[256, 200, 256]","[1.0, 1.0, 1.0]",,,,KKI/sub-0050815/anat/sub-0050815_T1w.nii.gz
KKI,KKI,0050815,rest,1,bold,"[96, 96, 47]","[2.67, 2.67, 3.0]",2.5,156.0,390.0,KKI/sub-0050815/func/sub-0050815_task-rest_run-1_bold.nii.gz
KKI,KKI,0050816,,,T1w,"[256, 200, 256]","[1.0, 1.0, 1.0]",,,,KKI/sub-0050816/anat/sub-0050816_T1w.nii.gz
KKI,KKI,0050816,rest,1,bold,"[96, 96, 47]","[2.67, 2.67, 3.0]",2.5,128.0,320.0,KKI/sub-0050816/func/sub-0050816_task-rest_run-1_bold.nii.gz
KKI,KKI,0050817,,,T1w,"[256, 200, 256]","[1.0, 1.0, 1.0]",,,,KKI/sub-0050817/anat/sub-0050817_T1w.nii.gz
KKI,KKI,0050817,rest,1,bold,"[96, 96, 47]","[2.67, 2.67, 3.0]",2.5,128.0,320.0,KKI/sub-0050817/func/sub-0050817_task-rest_run-1_bold.nii.gz
KKI,KKI,0050818,,,T1w,"[256, 200, 256]","[1.0, 1.0, 1.0]",,,,KKI/sub-0050818/anat/sub-0050818_T1w.nii.gz
KKI,KKI,0050818,rest,1,bold,"[96, 96, 47]","[2.67, 2.67, 3.0]",2.5,156.0,390.0,KKI/sub-0050818/func/sub-0050818_task-rest_run-1_bold.nii.gz
KKI,KKI,0050819,,,T1w,"[256, 200, 256]","[1.0, 1.0, 1.0]",,,,KKI/sub-0050819/anat/sub-0050819_T1w.nii.gz
KKI,KKI,0050819,rest,1,bold,"[96, 96, 47]","[2.67, 2.67, 3.0]",2.5,156.0,390.0,KKI/sub-0050819/func/sub-0050819_task-rest_run-1_bold.nii.gz
KKI,KKI,0050820,,,T1w,"[256, 180, 256]","[1.0, 1.0, 1.0]",,,,KKI/sub-0050820/anat/sub-0050820_T1w.nii.gz
KKI,KKI,0050820,rest,1,bold,"[96, 96, 47]","[2.67, 2.67, 3.0]",2.5,156.0,390.0,KKI/sub-0050820/func/sub-0050820_task-rest_run-1_bold.nii.gz
KKI,KKI,0050821,,,T1w,"[256, 200, 256]","[1.0, 1.0, 1.0]",,,,KKI/sub-0050821/anat/sub-0050821_T1w.nii.gz
KKI,KKI,0050821,rest,1,bold,"[112, 112, 47]","[2.29, 2.29, 3.0]",2.5,156.0,390.0,KKI/sub-0050821/func/sub-0050821_task-rest_run-1_bold.nii.gz
KKI,KKI,0050822,,,T1w,"[256, 200, 256]","[1.0, 1.0, 1.0]",,,,KKI/sub-0050822/anat/sub-0050822_T1w.nii.gz
KKI,KKI,0050822,rest,1,bold,"[96, 96, 47]","[2.67, 2.67, 3.0]",2.5,156.0,390.0,KKI/sub-0050822/func/sub-0050822_task-rest_run-1_bold.nii.gz
KKI,KKI,0050823,,,T1w,"[256, 200, 256]","[1.0, 1.0, 1.0]",,,,KKI/sub-0050823/anat/sub-0050823_T1w.nii.gz
KKI,KKI,0050823,rest,1,bold,"[96, 96, 47]","[2.67, 2.67, 3.0]",2.5,156.0,390.0,KKI/sub-0050823/func/sub-0050823_task-rest_run-1_bold.nii.gz
KKI,KKI,0050824,,,T1w,"[256, 200, 256]","[1.0, 1.0, 1.0]",,,,KKI/sub-0050824/anat/sub-0050824_T1w.nii.gz
KKI,KKI,0050824,rest,1,bold,"[96, 96, 47]","[2.67, 2.67, 3.0]",2.5,156.0,390.0,KKI/sub-0050824/func/sub-0050824_task-rest_run-1_bold.nii.gz
KKI,KKI,0050825,,,T1w,"[256, 200, 256]","[1.0, 1.0, 1.0]",,,,KKI/sub-0050825/anat/sub-0050825_T1w.nii.gz
KKI,KKI,0050825,rest,1,bold,"[96, 96, 47]","[2.67, 2.67, 3.0]",2.5,156.0,390.0,KKI/sub-0050825/func/sub-0050825_task-rest_run-1_bold.nii.gz
KKI,KKI,0050826,,,T1w,"[256, 200, 256]","[1.0, 1.0, 1.0]",,,,KKI/sub-0050826/anat/sub-0050826_T1w.nii.gz
KKI,KKI,0050826,rest,1,bold,"[96, 96, 47]","[2.67, 2.67, 3.0]",2.5,156.0,390.0,KKI/sub-0050826/func/sub-0050826_task-rest_run-1_bold.nii.gz
Leuven,Leuven_1,0050682,,,T1w,"[256, 182, 256]","[0.98, 1.2, 0.98]",,,,Leuven_1/sub-0050682/anat/sub-0050682_T1w.nii.gz
Leuven,Leuven_1,0050682,rest,1,bold,"[64, 64, 32]","[3.59, 3.59, 4.0]",1.67,250.0,417.5,Leuven_1/sub-0050682/func/sub-0050682_task-rest_run-1_bold.nii.gz
Leuven,Leuven_1,0050683,,,T1w,"[256, 182, 256]","[0.98, 1.2, 0.98]",,,,Leuven_1/sub-0050683/anat/sub-0050683_T1w.nii.gz
Leuven,Leuven_1,0050683,rest,1,bold,"[64, 64, 32]","[3.59, 3.59, 4.0]",1.67,250.0,417.5,Leuven_1/sub-0050683/func/sub-0050683_task-rest_run-1_bold.nii.gz
Leuven,Leuven_1,0050685,,,T1w,"[256, 182, 256]","[0.98, 1.2, 0.98]",,,,Leuven_1/sub-0050685/anat/sub-0050685_T1w.nii.gz
Leuven,Leuven_1,0050685,rest,1,bold,"[64, 64, 32]","[3.59, 3.59, 4.0]",1.67,250.0,417.5,Leuven_1/sub-0050685/func/sub-0050685_task-rest_run-1_bold.nii.gz
Leuven,Leuven_1,0050686,,,T1w,"[256, 182, 256]","[0.98, 1.2, 0.98]",,,,Leuven_1/sub-0050686/anat/sub-0050686_T1w.nii.gz
Leuven,Leuven_1,0050686,rest,1,bold,"[64, 64, 32]","[3.59, 3.59, 4.0]",1.67,250.0,417.5,Leuven_1/sub-0050686/func/sub-0050686_task-rest_run-1_bold.nii.gz
Leuven,Leuven_1,0050687,,,T1w,"[256, 182, 256]","[0.98, 1.2, 0.98]",,,,Leuven_1/sub-0050687/anat/sub-0050687_T1w.nii.gz
Leuven,Leuven_1,0050687,rest,1,bold,"[64, 64, 32]","[3.59, 3.59, 4.0]",1.67,250.0,417.5,Leuven_1/sub-0050687/func/sub-0050687_task-rest_run-1_bold.nii.gz
Leuven,Leuven_1,0050688,,,T1w,"[256, 182, 256]","[0.98, 1.2, 0.98]",,,,Leuven_1/sub-0050688/anat/sub-0050688_T1w.nii.gz
Leuven,Leuven_1,0050688,rest,1,bold,"[64, 64, 32]","[3.59, 3.59, 4.0]",1.67,250.0,417.5,Leuven_1/sub-0050688/func/sub-0050688_task-rest_run-1_bold.nii.gz
Leuven,Leuven_1,0050689,,,T1w,"[256, 182, 256]","[0.98, 1.2, 0.98]",,,,Leuven_1/sub-0050689/anat/sub-0050689_T1w.nii.gz
Leuven,Leuven_1,0050689,rest,1,bold,"[64, 64, 32]","[3.59, 3.59, 4.0]",1.67,250.0,417.5,Leuven_1/sub-0050689/func/sub-0050689_task-rest_run-1_bold.nii.gz
Leuven,Leuven_1,0050690,,,T1w,"[256, 182, 256]","[0.98, 1.2, 0.98]",,,,Leuven_1/sub-0050690/anat/sub-0050690_T1w.nii.gz
Leuven,Leuven_1,0050690,rest,1,bold,"[64, 64, 32]","[3.59, 3.59, 4.0]",1.67,250.0,417.5,Leuven_1/sub-0050690/func/sub-0050690_task-rest_run-1_bold.nii.gz
Leuven,Leuven_1,0050691,,,T1w,"[256, 182, 256]","[0.98, 1.2, 0.98]",,,,Leuven_1/sub-0050691/anat/sub-0050691_T1w.nii.gz
Leuven,Leuven_1,0050691,rest,1,bold,"[64, 64, 32]","[3.59, 3.59, 4.0]",1.67,250.0,417.5,Leuven_1/sub-0050691/func/sub-0050691_task-rest_run-1_bold.nii.gz
Leuven,Leuven_1,0050692,,,T1w,"[256, 182, 256]","[0.98, 1.2, 0.98]",,,,Leuven_1/sub-0050692/anat/sub-0050692_T1w.nii.gz
Leuven,Leuven_1,0050692,rest,1,bold,"[64, 64, 32]","[3.59, 3.59, 4.0]",1.67,250.0,417.5,Leuven_1/sub-0050692/func/sub-0050692_task-rest_run-1_bold.nii.gz
Leuven,Leuven_1,0050693,,,T1w,"[256, 182, 256]","[0.98, 1.2, 0.98]",,,,Leuven_1/sub-0050693/anat/sub-0050693_T1w.nii.gz
Leuven,Leuven_1,0050693,rest,1,bold,"[64, 64, 32]","[3.59, 3.59, 4.0]",1.67,250.0,417.5,Leuven_1/sub-0050693/func/sub-0050693_task-rest_run-1_bold.nii.gz
Leuven,Leuven_1,0050694,,,T1w,"[256, 182, 256]","[0.98, 1.2, 0.98]",,,,Leuven_1/sub-0050694/anat/sub-0050694_T1w.nii.gz
Leuven,Leuven_1,0050694,rest,1,bold,"[64, 64, 32]","[3.59, 3.59, 4.0]",1.67,250.0,417.5,Leuven_1/sub-0050694/func/sub-0050694_task-rest_run-1_bold.nii.gz
Leuven,Leuven_1,0050695,,,T1w,"[256, 182, 256]","[0.98, 1.2, 0.98]",,,,Leuven_1/sub-0050695/anat/sub-0050695_T1w.nii.gz
Leuven,Leuven_1,0050695,rest,1,bold,"[64, 64, 32]","[3.59, 3.59, 4.0]",1.67,250.0,417.5,Leuven_1/sub-0050695/func/sub-0050695_task-rest_run-1_bold.nii.gz
Leuven,Leuven_1,0050696,,,T1w,"[256, 182, 256]","[0.98, 1.2, 0.98]",,,,Leuven_1/sub-0050696/anat/sub-0050696_T1w.nii.gz
Leuven,Leuven_1,0050696,rest,1,bold,"[64, 64, 32]","[3.59, 3.59, 4.0]",1.67,250.0,417.5,Leuven_1/sub-0050696/func/sub-0050696_task-rest_run-1_bold.nii.gz
Leuven,Leuven_1,0050697,,,T1w,"[256, 182, 256]","[0.98, 1.2, 0.98]",,,,Leuven_1/sub-0050697/anat/sub-0050697_T1w.nii.gz
Leuven,Leuven_1,0050697,rest,1,bold,"[64, 64, 32]","[3.59, 3.59, 4.0]",1.67,250.0,417.5,Leuven_1/sub-0050697/func/sub-0050697_task-rest_run-1_bold.nii.gz
Leuven,Leuven_1,0050698,,,T1w,"[256, 182, 256]","[0.98, 1.2, 0.98]",,,,Leuven_1/sub-0050698/anat/sub-0050698_T1w.nii.gz
Leuven,Leuven_1,0050698,rest,1,bold,"[64, 64, 32]","[3.59, 3.59, 4.0]",1.67,250.0,417.5,Leuven_1/sub-0050698/func/sub-0050698_task-rest_run-1_bold.nii.gz
Leuven,Leuven_1,0050699,,,T1w,"[256, 182, 256]","[0.98, 1.2, 0.98]",,,,Leuven_1/sub-0050699/anat/sub-0050699_T1w.nii.gz
Leuven,Leuven_1,0050699,rest,1,bold,"[64, 64, 32]","[3.59, 3.59, 4.0]",1.67,250.0,417.5,Leuven_1/sub-0050699/func/sub-0050699_task-rest_run-1_bold.nii.gz
Leuven,Leuven_1,0050700,,,T1w,"[256, 182, 256]","[0.98, 1.2, 0.98]",,,,Leuven_1/sub-0050700/anat/sub-0050700_T1w.nii.gz
Leuven,Leuven_1,0050700,rest,1,bold,"[64, 64, 32]","[3.59, 3.59, 4.0]",1.67,250.0,417.5,Leuven_1/sub-0050700/func/sub-0050700_task-rest_run-1_bold.nii.gz
Leuven,Leuven_1,0050701,,,T1w,"[256, 182, 256]","[0.98, 1.2, 0.98]",,,,Leuven_1/sub-0050701/anat/sub-0050701_T1w.nii.gz
Leuven,Leuven_1,0050701,rest,1,bold,"[64, 64, 32]","[3.59, 3.59, 4.0]",1.67,250.0,417.5,Leuven_1/sub-0050701/func/sub-0050701_task-rest_run-1_bold.nii.gz
Leuven,Leuven_1,0050702,,,T1w,"[256, 182, 256]","[0.98, 1.2, 0.98]",,,,Leuven_1/sub-0050702/anat/sub-0050702_T1w.nii.gz
Leuven,Leuven_1,0050702,rest,1,bold,"[64, 64, 32]","[3.59, 3.59, 4.0]",1.67,250.0,417.5,Leuven_1/sub-0050702/func/sub-0050702_task-rest_run-1_bold.nii.gz
Leuven,Leuven_1,0050703,,,T1w,"[256, 182, 256]","[0.98, 1.2, 0.98]",,,,Leuven_1/sub-0050703/anat/sub-0050703_T1w.nii.gz
Leuven,Leuven_1,0050703,rest,1,bold,"[64, 64, 32]","[3.59, 3.59, 4.0]",1.67,250.0,417.5,Leuven_1/sub-0050703/func/sub-0050703_task-rest_run-1_bold.nii.gz
Leuven,Leuven_1,0050704,,,T1w,"[256, 182, 256]","[0.98, 1.2, 0.98]",,,,Leuven_1/sub-0050704/anat/sub-0050704_T1w.nii.gz
Leuven,Leuven_1,0050704,rest,1,bold,"[64, 64, 32]","[3.59, 3.59, 4.0]",1.67,250.0,417.5,Leuven_1/sub-0050704/func/sub-0050704_task-rest_run-1_bold.nii.gz
Leuven,Leuven_1,0050705,,,T1w,"[256, 182, 256]","[0.98, 1.2, 0.98]",,,,Leuven_1/sub-0050705/anat/sub-0050705_T1w.nii.gz
Leuven,Leuven_1,0050705,rest,1,bold,"[64, 64, 32]","[3.59, 3.59, 4.0]",1.67,250.0,417.5,Leuven_1/sub-0050705/func/sub-0050705_task-rest_run-1_bold.nii.gz
Leuven,Leuven_1,0050706,,,T1w,"[256, 182, 256]","[0.98, 1.2, 0.98]",,,,Leuven_1/sub-0050706/anat/sub-0050706_T1w.nii.gz
Leuven,Leuven_1,0050706,rest,1,bold,"[64, 64, 32]","[3.59, 3.59, 4.0]",1.67,250.0,417.5,Leuven_1/sub-0050706/func/sub-0050706_task-rest_run-1_bold.nii.gz
Leuven,Leuven_1,0050707,,,T1w,"[256, 182, 256]","[0.98, 1.2, 0.98]",,,,Leuven_1/sub-0050707/anat/sub-0050707_T1w.nii.gz
Leuven,Leuven_1,0050707,rest,1,bold,"[64, 64, 32]","[3.59, 3.59, 4.0]",1.67,250.0,417.5,Leuven_1/sub-0050707/func/sub-0050707_task-rest_run-1_bold.nii.gz
Leuven,Leuven_1,0050708,,,T1w,"[256, 182, 256]","[0.98, 1.2, 0.98]",,,,Leuven_1/sub-0050708/anat/sub-0050708_T1w.nii.gz
Leuven,Leuven_1,0050708,rest,1,bold,"[64, 64, 32]","[3.59, 3.59, 4.0]",1.66,250.0,415.0,Leuven_1/sub-0050708/func/sub-0050708_task-rest_run-1_bold.nii.gz
Leuven,Leuven_1,0050709,,,T1w,"[256, 182, 256]","[0.98, 1.2, 0.98]",,,,Leuven_1/sub-0050709/anat/sub-0050709_T1w.nii.gz
Leuven,Leuven_1,0050709,rest,1,bold,"[64, 64, 32]","[3.59, 3.59, 4.0]",1.67,250.0,417.5,Leuven_1/sub-0050709/func/sub-0050709_task-rest_run-1_bold.nii.gz
Leuven,Leuven_1,0050710,,,T1w,"[256, 182, 256]","[0.98, 1.2, 0.98]",,,,Leuven_1/sub-0050710/anat/sub-0050710_T1w.nii.gz
Leuven,Leuven_1,0050710,rest,1,bold,"[64, 64, 32]","[3.59, 3.59, 4.0]",1.67,250.0,417.5,Leuven_1/sub-0050710/func/sub-0050710_task-rest_run-1_bold.nii.gz
Leuven,Leuven_1,0050711,,,T1w,"[256, 182, 256]","[0.98, 1.2, 0.98]",,,,Leuven_1/sub-0050711/anat/sub-0050711_T1w.nii.gz
Leuven,Leuven_1,0050711,rest,1,bold,"[64, 64, 32]","[3.59, 3.59, 4.0]",1.67,250.0,417.5,Leuven_1/sub-0050711/func/sub-0050711_task-rest_run-1_bold.nii.gz
Leuven,Leuven_2,0050722,,,T1w,"[256, 182, 256]","[0.98, 1.2, 0.98]",,,,Leuven_2/sub-0050722/anat/sub-0050722_T1w.nii.gz
Leuven,Leuven_2,0050722,rest,1,bold,"[64, 64, 32]","[3.59, 3.59, 4.0]",1.65,250.0,412.5,Leuven_2/sub-0050722/func/sub-0050722_task-rest_run-1_bold.nii.gz
Leuven,Leuven_2,0050723,,,T1w,"[256, 182, 256]","[0.98, 1.2, 0.98]",,,,Leuven_2/sub-0050723/anat/sub-0050723_T1w.nii.gz
Leuven,Leuven_2,0050723,rest,1,bold,"[64, 64, 32]","[3.59, 3.59, 4.0]",1.65,250.0,412.5,Leuven_2/sub-0050723/func/sub-0050723_task-rest_run-1_bold.nii.gz
Leuven,Leuven_2,0050724,,,T1w,"[256, 182, 256]","[0.98, 1.2, 0.98]",,,,Leuven_2/sub-0050724/anat/sub-0050724_T1w.nii.gz
Leuven,Leuven_2,0050724,rest,1,bold,"[64, 64, 32]","[3.59, 3.59, 4.0]",1.65,250.0,412.5,Leuven_2/sub-0050724/func/sub-0050724_task-rest_run-1_bold.nii.gz
Leuven,Leuven_2,0050725,,,T1w,"[256, 182, 256]","[0.98, 1.2, 0.98]",,,,Leuven_2/sub-0050725/anat/sub-0050725_T1w.nii.gz
Leuven,Leuven_2,0050725,rest,1,bold,"[64, 64, 32]","[3.59, 3.59, 4.0]",1.65,250.0,412.5,Leuven_2/sub-0050725/func/sub-0050725_task-rest_run-1_bold.nii.gz
